tweet,label
#gosipbola Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQWCg  #TEAMFOLLOWBACK,positif
Tribun: Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta: Alvara Research Center merilis… http://dlvr.it/NCQW5w  #NewsToday,positif
Tribun: Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQW43  #NewsToday #DKK,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQM4W pic.twitter.com/lgbBYv4lKF,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQQLp pic.twitter.com/tM1xB6duJd,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQNQv pic.twitter.com/0SB4TmkOeA,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQNNm pic.twitter.com/FUQRa1UamO,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQNDQ pic.twitter.com/xmh5VcCmaY,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQMhc pic.twitter.com/Ho68CRol3f,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQMdy pic.twitter.com/HFkZPDAZez,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQMCr pic.twitter.com/w6zFCFMESh,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQM4W pic.twitter.com/wDieaOTagv,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQLqw ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQLht pic.twitter.com/kNyqsj2Q4V,positif
#FOLLOWME #Shoutout Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQLLD  #TEAMFOLLOWBACKpic.twitter.com/iHYQg36L9V,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQL03 ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQKfw ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQK2s ,positif
#buzzer Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJy2 ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJxb ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJxD ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJwk ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJw5 ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJvb ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJdY ,positif
Survei Alvara: Ahok-Djarot Masih Unggul di Pilgub DKI Jakarta http://dlvr.it/NCQJbF ,positif
"Pencoblosan Pilgub DKI, 15 Februari Libur https://goo.gl/rWkrHH  #pilkadadki2017 #Jakarta #newspic.twitter.com/6Yc8SPD0qW",netral
"Kumaha damang teteh @Tina_Talisa lama banget gak nongol di Tipi! Anyway, semoga lancar nanti mandu Debat Pilgub Jakarta Jum'at besok teh!",positif
"#Ahok #PilgubJakarta #DKIJakarta

JAWABAN AHOK ATAS PERTANYAAN IBU INI SUNGGUH TAK TERDUGA. JAWABAN YANG BOLEH... http://fb.me/1SDSW3LvE ",netral
Hasil Survei Indikator untuk Pilgub DKI Jakarta http://politik.indopos.co.id/read/2017/01/26/84672/Hasil-Survei-Indikator-untuk-Pilgub-DKI-Jakarta …,netral
Keren juga animasi gaya @Tina_Talisa pandu Debat Pilgub DKI Jakarta https://www.youtube.com/watch?v=6RNLNA81sPU …,positif
Satrio Wiseno (Grup Riset Potensial) memaparkan peta elektabilitas Paslon pada Pilgub DKI Jakarta 2017. pic.twitter.com/OtcDqr7gIE,positif
(( NONTON )) Live Streaming Debat Cagub DKI 2017 – TV Online Debat Pilgub Jakarta 27 Januari 2017 http://nusantaran.com/2017/01/26/28293/nonton-live-streaming-debat-cagub-dki-2017-tv-online-debat-pilgub-jakarta-27-januari-2017/ …,positif
Berita #Jakarta: KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian http://ow.ly/7XJE508XD4C ,positif
Hindari politisasi santri hanya karena pilgub jakarta! Santri kuwi ngaji ora demo!  Jangan menistakan santri yg sedang belajar agama!,positif
"KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian - http://tinyurl.com/jdxsyh9 
#MagentaFlashNews
#LUNCHBREAK",positif
Kenapa ditangkap atas uji materi Pilkada? Kenapa pas sekali sekitar 3 minggu sebelum Pilgub DKI Jakarta digelar? La la la..,negatif
KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian via @tribunnews #Nasional #TopReport,positif
KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian… https://goo.gl/fb/ipVF72  #infoTribun,positif
BERITA BOHONG --> KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian http://dlvr.it/NCLPZ2 pic.twitter.com/ggqiZ1bufY,negatif
#Fokus KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian - Tribunnews http://dlvr.it/NCLP36 ,positif
KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian http://dlvr.it/NCL574 pic.twitter.com/ezEGlycDIv,positif
KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian http://dlvr.it/NCL570 pic.twitter.com/B2NsPazz1X,positif
KPU Jakarta Utara Gelar Simulasi Pilgub DKI Jakarta Bersama Jajaran Kepolisian http://dlvr.it/NCL54F pic.twitter.com/kHuFqmmuwQ,positif
[ARTIKEL BARU] Tina Talisa Minta Diajarin Sama Ira Koesno Perihal Debat Pilgub DKI Jakarta http://bit.ly/2k63vXJ … http://dlvr.it/NCKyZ2 pic.twitter.com/QuHEcddrhZ,positif
Tina Talisa Minta Diajarin Sama Ira Koesno Perihal Debat Pilgub DKI Jakarta http://dlvr.it/NCKStB pic.twitter.com/1Xg1t82R0q,positif
[ARTIKEL BARU] Tina Talisa Minta Diajarin Sama Ira Koesno Perihal Debat Pilgub DKI Jakarta http://bit.ly/2k63vXJ pic.twitter.com/hUxFbTrjsE,positif
Profil Tina Talisa Moderator Debat Pilgub DKI Jakarta ke-2 Yang Tidak… http://www.dijogja.web.id/2017/01/profil-tina-talisa.html … #berita #moderator #news #pilgub #pilgubdki,positif
AHOK PILGUB DKI JAKARTA 2017 https://youtu.be/HQtubzDWZRg  via @YouTube,netral
Profil Eko Prasojo Moderator Debat Pilgub DKI Jakarta ke-2 Merupakan… http://www.dijogja.web.id/2017/01/profil-eko-prasojo.html … #berita #moderator #news #pilgub #pilgubdki,netral
#JakartaUntukRakyat Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta http://www.tabagseljaya.com/1548/news/pesan-tim-agus-sylvi-untuk-moderator-debat-kedua-pilgub-jakarta.html …,positif
Pertarungan politik dalam pilgub DKI Jakarta kali ini tidak lebih dari perebutan batu lompatan menuju 2019 http://goo.gl/yiHzXu ,negatif
Tina Talisa Ditunjuk Sebagai Moderator Debat Pilgub DKI Jakarta http://cekposting.com/tina-talisa-ditunjuk-sebagai-moderator-debat-pilgub-dki-jakarta/ …pic.twitter.com/tJkN0tga91,positif
#Fokus Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta - BeritaSatu http://dlvr.it/NCJZbX ,positif
#News Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta http://dlvr.it/NCJ78Y  #Assadiqulhaq,positif
[BP] Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta http://dlvr.it/NCJ6mQ ,netral
Berita #Jakarta: Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta http://ow.ly/MTDh508Xmmr ,netral
Pesan Tim Agus-Sylvi untuk Moderator Debat Kedua Pilgub Jakarta http://brt.st/5r48 ,netral
Ayo cek ricek...jangan biarkan kecurangan membuat Pilgub jadi awal kehancuran Jakarta dan Bangsa Ini.... https://twitter.com/sketsanewscom/status/824389559995760640 …,positif
Hati-Hati…!!! Ajakan Tour Gratis & Pemaksaan Tetap Bekerja Pada Hari Pencoblosan Pilgub DKI Jakarta - pembawaberita http://pembawaberita.com/2017/01/25/hati-hati-ajakan-tour-gratis-pemaksaan-tetap-bekerja-pada-hari-pencoblosan-pilgub-dki-jakarta.html …,positif
"Mungkin kah jakarta akan jadi hongkong 2 ,? Rencana Ahok dan misi china di balik pilgub jakarta",negatif
PKB Jakarta Yakin Agus-Sylvi Menang Pilgub http://dlvr.it/NC6wB7 ,positif
neng jakarta ndara koe? Melu pilgub to? :V,netral
PilGub DKI JAKARTA buat orang2x Bontang pun mengira-ngira! https://www.instagram.com/p/BPsUSUnDCtcbQAYU5iSS7P_aYOmbsVeVtZxeeE0/ …,netral
Mata najwa now. Pasangan nomor 3 pilgub jakarta,positif
Berapa sihh Harta Kekayaan Calon Pilgub DKI Jakarta ?: http://youtu.be/VtO5Gzq5YJM?a  via @YouTube,negatif
Saya suka video @YouTube http://youtu.be/RijPLwVPQkI?a  AHOK DIMATA WARGA ASLI JAKARTA TERHARU PILGUB DKI 2017 PUTRI TIGA,positif
PRESENTER CANTIK INI BAKAL JADI MODERATOR DEBAT PILGUB DKI JAKARTA LHO http://fb.me/8IN1Wwrhs ,netral
#PilgubJakarta 15 Februari 2017 http://fb.me/5qqBaT8Ag ,netral
Ketika debat pilgub jakarta kita gunakan hastag ini. Yang setuju retweet #MissUniverse #Indonesia,positif
"Detik:  Ada 2 Moderator, Debat Kedua Pilgub DKI akan Pertajam Visi-Misi: Ketua KPUD DKI Jakarta Sumarno… http://dlvr.it/NBy1fD  #NewsToday",positif
"Pilgub DKI 2017 untuk Orang Luar Jakarta, Mengapa Dibahas? http://www.mugniar.com/2017/01/pilgub-dki-2017-untuk-orang-luar-jakarta.html#.WIhuBK1WzuI.twitter …",negatif
"Debat Kedua Pilgub DKI, KPU Jakarta Angkat Tema Reformasi Birokrasi http://www.tigapilarnews.com/berita/2017/01/25/94737-Debat-Kedua-Pilgub-DKI-KPU-Jakarta-Angkat-Tema-Reformasi-Birokrasi …",positif
AHOK DIMATA WARGA  ASLI JAKARTA TERHARU   PILGUB DKI 2017   PUTRI TIGA https://youtu.be/RijPLwVPQkI  via @YouTube,netral
"Baguslah, semakin banyak yang sikap politiknya jelas berpihak ke siapa dalam pilgub DKI Jakarta nanti",positif
"Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://www.tribunnews.com/metropolitan/2017/01/25/fakta-tentang-tina-talisa-dokter-gigi-cantik-di-debat-kedua-pilgub-dki-jakarta … via @tribunnews",netral
Tina Talisa Moderator Debat Kandidat Jilid II Pilgub DKI Jakarta http://dlvr.it/NBsLtC ,netral
Tina Talisa Moderator Debat Kandidat Jilid II Pilgub DKI Jakarta http://dlvr.it/NBsLtC ,netral
Tina Talisa Moderator Debat Kandidat Jilid II Pilgub DKI Jakarta http://dlvr.it/NBsLm7 ,netral
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu http://ift.tt/2jcO2AB ,positif
emang yg menarik cuma pilgub jakarta...,negatif
@ulil Jakarta jadi tdk aman sejak AHY maju pilgub kok,negatif
apa karna pusat pemerintahan ada di jakarta yak kok yang di ekspose PILGUB Jakarta mulu,netral
"Pilgub jakarta kapan sih?? Udah eneg ama gaduhnya nih. Masalahnya, ga nyari beritanya pun ya mesti ketemu ",negatif
"Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta http://ift.tt/2k0Pvyv ",positif
"@info -  Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta",positif
"Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta http://okz.me/CXxxs pic.twitter.com/zeFy1zMRhW",positif
"KaskusBerita: Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta https://goo.gl/fb/ub35ag ",positif
"KaskusBerita: Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta https://goo.gl/fb/ub35ag ",positif
"KaskusBerita: Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta https://goo.gl/fb/ub35ag ",positif
"KaskusBerita: Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta https://goo.gl/fb/ub35ag ",positif
"Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta http://dlvr.it/NBpHZH pic.twitter.com/kbpuDYLtzM",positif
"Yakin Anies-Sandi Menang, PKS: Pilgub Akan Jadi Lebaran Warga Jakarta http://okz.me/CXxxs pic.twitter.com/sHz3RaS5vu",positif
"Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta https://goo.gl/fb/Jq5K4U ",netral
"Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://dlvr.it/NBp2DR pic.twitter.com/ri1CA4kZBu",netral
"Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://dlvr.it/NBp1v1 ",netral
"#Prihatin Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://dlvr.it/NBp1dm pic.twitter.com/IXv40Xr9MB",netral
"Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://dlvr.it/NBp14L ",netral
"#Tribun-Video.Com
Ini Dia Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://fb.me/87t5WkACG ",netral
"Tribun: Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta http://dlvr.it/NBnwdJ  #NewsToday #DKK",netral
"Tribun: Fakta tentang Tina Talisa, Dokter Gigi Cantik di Debat Kedua Pilgub DKI Jakarta: Ketua KPU DKI… http://dlvr.it/NBnwc7  #NewsToday",netral
KEMBALIKAN MODERATOR DEBAT PILGUB JAKARTA KE MBAK RIA KOESNO SAJA!,negatif
Agus Harimurti Apresiasi Forkabi Dukung Pilgub DKI Jakarta http://dlvr.it/NBnP0b ,positif
Agus Harimurti Apresiasi Forkabi Dukung Pilgub DKI Jakarta http://dlvr.it/NBnNyt ,positif
Agus Harimurti Apresiasi Forkabi Dukung Pilgub DKI Jakarta http://dlvr.it/NBnNyz ,positif
Agus Harimurti Apresiasi Forkabi Dukung Pilgub DKI Jakarta http://dlvr.it/NBnFhw ,positif
Agus Harimurti Apresiasi Forkabi Dukung Pilgub DKI Jakarta http://dlvr.it/NBnFWw ,positif
Nampaknya Ahok kini mengerti bahwa yg akan bisa memenangkannya dalam Pilgub bukanlah Pemilih galau melainkan msyrakat jakarta yg cnta damai,positif
Berikut Ini Ambang Batas Pengeluaran Dana Kampanye Pilgub DKI Jakarta #JARE_E #Indonesia #KitaAhokDjarot #twitwars2 http://nusantaranews.co/berikut-ini-ambang-batas-pengeluaran-dana-kampanye-pilgub-dki-jakarta-2017/ …,positif
"kamu ning jakarta pas pilgub wae... ngapain sesuk ning jakarta? 
Demiii cik.. demiii kok ahokk cikk..",positif
"Yang komenin ira moderator pilgub jakarta kemaren ini jahat banget yah. 
Hanya karena gak nikah, komentarnya negatif semua. :(",negatif
"Yuuk mariiiii..
Debat kedua pilgub dki jakarta Jumat ini.

Be there! pic.twitter.com/vyweK7kTER",positif
Cara-cara yang (Kayaknya) Ditempuh Panitia Debat Pilgub DKI Jakarta supaya Netizen Gak Salah Fokus Lagi http://ift.tt/2kcMqIQ ,positif
Para Peserta Pilgub DKI Jakarta Siap Hadapi Debat Kedua: http://youtu.be/Ks40SaoATPU?a  via @YouTube,positif
Cara-cara yang (Kayaknya) Ditempuh Panitia Debat Pilgub DKI Jakarta supaya Netizen Gak Salah Fokus Lagi > http://www.genmuda.com/cara-cara-yang-kayaknya-ditempuh-panitia-debat-pilgub-dki-jakarta-supaya-netizen-gak-salah-fokus-lagi/ …,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu http://ift.tt/2kmgGEq ,positif
"Kami yang diluar jakarta gak ada hubungannya sama pilgub, kami cuma membela keyakinan kami. Dari orang nista",negatif
Pilihan calon di Pilgub DKI nomor berapa? Semoga masy. Jakarta bijak.,positif
"Waspada umat islam terutama warga jakarta jika Ahok menang pilgub,Ahok akan balas dendam,wAspadai kecurangan ahok ini",negatif
"Ahok sudah keluar uang banyak untuk biaya sidang pengadilan dan pilgub,ahok akan balas dendam jika terpilih sebagai gubernur jakarta, https://twitter.com/posmetroinfo/status/823768727074193409 …",negatif
"Mata Rakyat Ceunah... Melototin hasil Pilgub Jakarta 

Untuk membantu menjawab keingintahuan masyarakat akan... http://fb.me/7W5j6KsEq ",netral
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu: Wasekjen PKB… https://goo.gl/fb/hskfEK ,positif
"Nasional | Awal Februari, KPU Jakarta Pusat Akan Mulai Distribusikan Surat Suara Pilgub DKI http://www.jitunews.com/read/51917/awal-februari-kpu-jakarta-pusat-akan-mulai-distribusikan-surat-suara-pilgub-dki … #BeritaJitu",positif
"DEBAT PILKADA JAKARTA : Tak Kalah Cantik, Moderator Debat Pilgub Jilid II Tina Talisa http://dlvr.it/NBPspy pic.twitter.com/Vj4F0WouP6",positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu http://ift.tt/2jrabw2 ,positif
Nasional | KPU Jakarta Pusat Mulai Lakukan Penyortiran dan Pelipatan Surat Suara Pilgub DKI Jakarta http://www.jitunews.com/read/51905/kpu-jakarta-pusat-mulai-lakukan-penyortiran-dan-pelipatan-surat-suara-pilgub-dki-jakarta … #BeritaJitu,positif
Jumat 27 Januari kan ada debat Pilgub Jakarta kedua nih SobMud. Kira-kira persiapan para cagub-cawagub gimana ya? Dengerin 1098AM #SPASODA,positif
"Debat Kedua Pilgub DKI Jakarta, Eko prasodjo Dan Wanita Cantik Ini Bakal jadi Moderator http://bit.ly/2jkbK1g  #EkoPrasodjo #PilgubDki ...",netral
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu: Wasekjen PKB… https://goo.gl/fb/3a0nu3 ,positif
Berita #Jakarta: Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan http://ow.ly/3Ufw508SSda ,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu http://ift.tt/2kbnCkL ,positif
"#vote #retweet | Jika pilgub DKI Jakarta diadakan hari ini, siapa yg anda pilih?

#freeAhok #JakartaBaru2017 #jakartauntukrakyat #Indonesia",netral
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu: Republika… https://goo.gl/fb/eacIvh ,positif
KPUD DKI Jakarta akan memperpanjang durasi debat pilgub DKI Jkt menjadi 2 jam. Perlukah? Komentar Anda? #NewsAndTalkpic.twitter.com/ymLyzEP1ou,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan http://prayudidarma.xyz/olahraga/wasekjen-pkb-pilgub-jakarta-jangan-sampai-rusak-persaudaraan/ …,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan http://prayudidarma.xyz/olahraga/wasekjen-pkb-pilgub-jakarta-jangan-sampai-rusak-persaudaraan/ …,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan - BeritaSatu http://ift.tt/2jVwBcc ,positif
Wasekjen PKB: Pilgub Jakarta Jangan Sampai Rusak Persaudaraan http://brt.st/5qWi ,positif
KPUD DKI Jakarta akan memperpanjang durasi debat pilgub DKI Jkt menjadi 2 jam. Perlukah? Komentar Anda? #NewsAndTalkpic.twitter.com/WR0TCztEs3,positif
KPUD DKI Jakarta akan memperpanjang durasi debat pilgub DKI Jkt menjadi 2 jam. Perlukah? Komentar Anda? #NewsAndTalkpic.twitter.com/e8aSyUvrSQ,positif
"Tapi yakin sih setelah pilgub Jakarta timeline semua sosmed gak langsung menjadi se asik dulu, ini riak - riak pilpres aja masih ada. :p",negatif
"Mengkritisi pilgub jakarta ga boleh, bukan orang sana katanya. Tapi yg ribut bahas zumi zola malah banyakan orang jakarta. Piye.",negatif
"Debat ke-2 Pilgub DKI, Ini Persiapan Para Calon Gubernur dan Wakil Gubernur Jakarta -... http://fb.me/1Hr7fOktS ",positif
Indonesia itu bukan cuma jakarta pilgub nya macam pilgub untuk seluruh indonesia heboh kali,negatif
Lumayan tambah ilmu untuk pilgub Jakarta nanti... @DivHumasPolri @pemilu_id @PemiluCom @pemilu_2019pic.twitter.com/TE24NuP5io,positif
Sebanyak 7 Juta Surat Suara Pilgub DKI Tiba di Jakarta http://bit.ly/2kj20pG ,netral
Sebanyak 7 Juta Surat Suara Pilgub DKI Tiba di Jakarta http://bit.ly/2kj20pG pic.twitter.com/2V0YdAxJvJ,netral
rame banget berita pilgub Jakarta. Yg mboten2nya banyak  jadi seru aja ngikutinnya,positif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/kG1us4IN5q",negatif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/yzyaOJqmOT",negatif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/htgDawhSUA",negatif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/uGVPDcjAxY",negatif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/HEnzZcpjQZ",negatif
"Relawan SOHIB Anies-Sandi Awasi Kecurangan Administrasi pada Pilgub DKI Jakarta
http://pendopo.org/detailpost/relawan-sohib-anies-sandi-awasi-kecurangan-administrasi-pada-pilgub-dki-jakarta …pic.twitter.com/c9MWzLxmPV",negatif
